

"NE Operation Log Records_20210611_184457"
"Save Time: 2021-06-11 18:45:07"
"User Name:admin"
""

"Total 3,099 Records"

"User","User Type","Terminal","Start Time","End Time","Result","Command","Rollback Command","Information","NE Type","NE Name"
minjaj,EMS,10.12.12.131,2021-05-24 23:01:03,2021-05-24 23:01:03,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:01:00,2021-05-24 23:01:00,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.131,2021-05-24 20:58:32,2021-05-24 20:58:32,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:35:18,2021-05-24 23:35:18,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:35:17,2021-05-24 23:35:17,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=CHAP,HASHAL=SHA256,SID=2142372090;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:31:38,2021-05-24 23:31:38,Succeeded,"LGI:op=""minjaj"",PWD=""*****"",DN=EMS,ENCRYPTPWD=Plaintext,SER=""10.12.12.131---O&M System"",AUTHTYPE=CHAP,RAND=""5E6C88E04CD1F80E3CB291086E5CC0D6"",SID=2142372090;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:31:31,2021-05-24 23:31:31,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:31:28,2021-05-24 23:31:28,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:28:22,2021-05-24 23:28:22,Succeeded,"LGI:op=""minjaj"",PWD=""*****"",DN=EMS,ENCRYPTPWD=Plaintext,SER=""10.12.12.131---O&M System"",AUTHTYPE=CHAP,RAND=""9A336B9E922D7EC9E6405F5877AC88CA"",SID=853978386;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:24:42,2021-05-24 23:24:42,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:24:41,2021-05-24 23:24:41,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=CHAP,HASHAL=SHA256,SID=853978386;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:24:33,2021-05-24 23:24:33,Succeeded,"LGI:OP=""minjaj"",PWD =""*****"",SER=""10.12.12.131---O&M System"",DN=EMS,ENCRYPTPWD=Plaintext,AUTHTYPE=PUBLICKEY,RAND=""BC47651D8A1E0E9983147C6D48F124D0"",SID=853978386;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:12:07,2021-05-24 23:12:07,Succeeded,refresh-service&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:10:50,2021-05-24 23:10:50,Succeeded,service-view&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:10:14,2021-05-24 23:10:14,Succeeded,quit&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:10:11,2021-05-24 23:10:11,Succeeded,refresh-service&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:10:06,2021-05-24 23:10:06,Succeeded,undo rule-binding pcc_rule_sport_pesa_traffic_zr&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:09:40,2021-05-24 23:09:40,Succeeded,service-view&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:09:32,2021-05-24 23:09:32,Succeeded,access-view&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:08:52,2021-05-24 23:08:52,Succeeded,quit&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:08:50,2021-05-24 23:08:50,Succeeded,quit&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:08:16,2021-05-24 23:08:16,Succeeded,service-view&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:01:34,2021-05-24 23:01:34,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:01:33,2021-05-24 23:01:33,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=CHAP,HASHAL=SHA256,SID=3699182522;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:01:21,2021-05-24 23:01:21,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
minjaj,EMS,10.12.12.131,2021-05-24 23:01:18,2021-05-24 23:01:18,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Mbezi_UGW
sshirima,EMS,192.168.104.37,2021-05-31 10:12:20,2021-05-31 10:12:20,Succeeded,deactive pdpcontext msisdn 255754710287&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
sshirima,EMS,192.168.104.37,2021-05-31 10:12:06,2021-05-31 10:12:06,Succeeded,system-view&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
sshirima,EMS,192.168.104.37,2021-05-31 09:56:18,2021-05-31 09:56:18,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
sshirima,EMS,192.168.104.37,2021-05-31 09:56:18,2021-05-31 09:56:18,Succeeded,"LGI REQUEST:OP=""sshirima"",DN=EMS,AUTHTYPE=CHAP,HASHAL=SHA256,SID=1018519277;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Mbezi_UGW
sshirima,EMS,192.168.104.37,2021-05-31 09:56:05,2021-05-31 09:56:05,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Mbezi_UGW
sshirima,EMS,192.168.104.37,2021-05-31 09:56:01,2021-05-31 09:56:01,Succeeded,"LGI REQUEST:OP=""sshirima"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Mbezi_UGW
EMS\hmogasa,EMS,192.168.104.37,2021-05-03 08:45:09,2021-05-03 08:45:10,Succeeded,"ADD S1ACCAREALST: AREA=AG, AREAID=1, SUBRANGE=SPECIAL_IMSIPRE, IMSIPRE=""246037021236049"", CTRLTYPE=ALLOW, SPECSUB=NO, ENBIND=NO;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-03 08:45:10,2021-05-03 08:45:10,Succeeded,"ADD IMSIHSS: IMSIPRE=""246037021236049"", HSSRLM=""epc.mnc003.mcc246.3gppnetwork.org"", MNNAME=""Tele2 Lithuania "";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-03 09:25:34,2021-05-03 09:25:34,Succeeded,"ADD CONNECTPLMN: MCC=""638"", MNC=""01"", MATCHIMSI=""0101215180"", CC=""25377"", NOID=0, SM=YES, SMS=YES, SMSCR=NO;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-03 09:25:35,2021-05-03 09:25:35,Succeeded,"ADD CONNECTPLMN: MCC=""638"", MNC=""01"", MATCHIMSI=""0101215184"", CC=""25377"", NOID=0, SM=YES, SMS=YES, SMSCR=NO;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-10 11:32:50,2021-05-10 11:32:50,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043029"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-10 11:36:29,2021-05-10 11:36:30,Succeeded,DSP S1APLNK:;, ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-10 12:56:18,2021-05-10 12:56:18,Succeeded,LST S1ACCAREALST:;, ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-10 12:58:03,2021-05-10 12:58:03,Succeeded,LST IMSIHSS:;, ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-10 12:59:13,2021-05-10 12:59:13,Succeeded,LST DMRT:;, ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-10 13:10:07,2021-05-10 13:10:08,Failed,"TST DNS: SRN=0, SN=1, QRYTYPE=NAPTR, FQDN=""internet.tele2.se.epc.mnc007.mcc240.3gppnetwork.org"", RSVTP=ALL, IPT=IPV4;", ,Get no response when query DNS server.(1354760719),USN,MbeziUS9810
EMS\minjaj,EMS,192.168.104.37,2021-05-10 13:15:15,2021-05-10 13:15:15,Failed,"DSP SMCTX: QUERYOPT=BYMSISDN, MSISDN=""255745373747"", IDTYPE=BYBEARID/NSAPI;", ,Record does not exist.(1354764291),USN,MbeziUS9810
EMS\minjaj,EMS,192.168.104.37,2021-05-10 13:15:28,2021-05-10 13:15:28,Failed,"DSP MMCTX: QUERYOPT=BYMSISDN, MSISDN=""255745373747"";", ,Record does not exist.(1354764291),USN,MbeziUS9810
EMS\minjaj,EMS,192.168.104.37,2021-05-10 13:27:33,2021-05-10 13:27:33,Failed,"DSP MMCTX: QUERYOPT=BYMSISDN, MSISDN=""255745373747"";", ,Record does not exist.(1354764291),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-10 21:24:42,2021-05-10 21:24:42,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045006551218"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-17 11:38:57,2021-05-17 11:38:57,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045006551337"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-17 11:45:14,2021-05-17 11:45:14,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640044168970016"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-17 13:20:48,2021-05-17 13:20:48,Succeeded,"LST CONNECTPLMN: MCC=""302"", MNC=""490"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-17 13:21:57,2021-05-17 13:21:57,Succeeded,"LST IMSIGT: IMSIPRE=""302490"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-17 13:28:27,2021-05-17 13:28:28,Succeeded,"TST DNS: SRN=0, SN=1, QRYTYPE=A, FQDN=""internet.windmobile.ca.mnc490.mcc302.gprs"", RSVTP=ALL, IPT=IPV4;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-17 14:44:51,2021-05-17 14:44:51,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045006551337"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-17 17:16:33,2021-05-17 17:16:33,Succeeded,"DSP IMSI: MSISDN=""255762961101"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-17 17:16:45,2021-05-17 17:16:45,Failed,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640040140961101"", IDTYPE=BYBEARID/NSAPI;", ,Record does not exist.(1354764291),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-17 17:16:52,2021-05-17 17:16:52,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640040140961101"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-24 10:39:57,2021-05-24 10:39:57,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043291"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-24 10:48:12,2021-05-24 10:48:12,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043291"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-24 10:48:24,2021-05-24 10:48:25,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043291"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-24 10:48:41,2021-05-24 10:48:41,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043291"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-24 10:49:33,2021-05-24 10:49:33,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043291"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-24 10:58:28,2021-05-24 10:58:28,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043291"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-24 13:31:42,2021-05-24 13:31:42,Succeeded,"DSP IMSI: MSISDN=""255765781584"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-24 13:31:56,2021-05-24 13:31:56,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045018838666"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\munishio,EMS,192.168.104.37,2021-05-24 16:14:27,2021-05-24 16:14:27,Succeeded,"LST IMSIGT: IMSIPRE=""43605"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-31 09:34:47,2021-05-31 09:34:47,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043347"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-31 09:35:18,2021-05-31 09:35:18,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043347"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-31 09:43:34,2021-05-31 09:43:34,Failed,"DSP IMSI: MSISDN=""255759938718"";", ,Record does not exist.(1354764291),USN,MbeziUS9810
EMS\sshirima,EMS,192.168.104.37,2021-05-31 10:51:45,2021-05-31 10:51:45,Failed,"DSP IMSI: MSISDN=""255752490559"";", ,Record does not exist.(1354764291),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-31 12:28:39,2021-05-31 12:28:39,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""240070603732523"", IDTYPE=BYCTXID;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-31 12:29:04,2021-05-31 12:29:04,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""240070603732565"", IDTYPE=BYCTXID;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\hmogasa,EMS,192.168.104.37,2021-05-31 13:17:08,2021-05-31 13:17:09,Failed,"TST DNS: SRN=0, SN=1, QRYTYPE=NAPTR, FQDN=""INTERNET.TELE2.SE.APN.EPC.MNC007.MCC240.3GPPNETWORK.ORG"", RSVTP=ALL, IPT=IPV4;", ,Get no response when query DNS server.(1354760719),USN,MbeziUS9810
EMS\munishio,EMS,192.168.104.37,2021-05-31 16:20:00,2021-05-31 16:20:04,Failed,"TST DNS: SRN=0, SN=1, QRYTYPE=A, FQDN=""INTERNET.ITELCEL.COM.MNC020.MCC334.GPRS"", RSVTP=ALL, IPT=IPV4;", ,Get no response when query DNS server.(1354760719),USN,MbeziUS9810
EMS\munishio,EMS,192.168.104.37,2021-05-31 16:20:46,2021-05-31 16:20:46,Failed,"TST DNS: SRN=0, SN=1, QRYTYPE=A, FQDN=""INTERNET.COM.MNC004.MCC640.GPRS"", RSVTP=ALL, IPT=IPV4;", ,Get no response when query DNS server.(1354760719),USN,MbeziUS9810
EMS\munishio,EMS,192.168.104.37,2021-05-31 16:21:09,2021-05-31 16:21:09,Succeeded,"TST DNS: SRN=0, SN=1, QRYTYPE=A, FQDN=""INTERNET.MNC004.MCC640.GPRS"", RSVTP=ALL, IPT=IPV4;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-09 14:07:36,2021-05-09 14:07:36,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045006551318"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-09 14:08:09,2021-05-09 14:08:09,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045006551318"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-09 14:16:31,2021-05-09 14:16:32,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045006551446"";", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-09 14:17:06,2021-05-09 14:17:06,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045006551446"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 12:48:32,2021-05-23 12:48:32,Failed,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Record does not exist.(1354764291),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 12:48:49,2021-05-23 12:48:49,Failed,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"";", ,Record does not exist.(1354764291),USN,MbeziUS9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 12:49:11,2021-05-23 12:49:11,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"";", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 12:59:38,2021-05-23 12:59:38,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"";", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:00:39,2021-05-23 13:00:39,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:09:20,2021-05-23 13:09:20,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:11:38,2021-05-23 13:11:38,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:21:41,2021-05-23 13:21:41,Failed,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Record does not exist.(1354764291),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:21:45,2021-05-23 13:21:45,Failed,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Record does not exist.(1354764291),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:21:51,2021-05-23 13:21:51,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"";", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:24:14,2021-05-23 13:24:15,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:30:38,2021-05-23 13:30:38,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:30:41,2021-05-23 13:30:41,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:33:25,2021-05-23 13:33:25,Failed,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Record does not exist.(1354764291),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:33:28,2021-05-23 13:33:29,Failed,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Record does not exist.(1354764291),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:33:32,2021-05-23 13:33:32,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"";", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:35:25,2021-05-23 13:35:25,Failed,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045015043368"", IDTYPE=BYBEARID/NSAPI;", ,Record does not exist.(1354764291),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-23 13:35:37,2021-05-23 13:35:37,Succeeded,DSP S1APLNK:;, ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-08 11:39:14,2021-05-08 11:39:14,Failed,"DSP IMSI: MSISDN=""255744003383"";", ,Record does not exist.(1354764291),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-08 11:54:33,2021-05-08 11:54:33,Succeeded,"DSP IMSI: MSISDN=""255744386394"";", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-08 11:55:07,2021-05-08 11:55:07,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045017257050"";", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-08 11:55:55,2021-05-08 11:55:55,Succeeded,"DSP SMCTX: QUERYOPT=BYIMSI, IMSI=""640045017257050"", IDTYPE=BYBEARID/NSAPI;", ,Operation succeeded(0),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-08 18:02:54,2021-05-08 18:02:54,Failed,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045006551277"";", ,Record does not exist.(1354764291),USN,KwaleUSN9810
EMS\vmhina,EMS,192.168.104.37,2021-05-08 11:28:17,2021-05-08 11:28:17,Succeeded,"DSP IMSI: MSISDN=""255743693048 "";", ,Operation succeeded(0),USN,MbeziUS9810
